COUNTRY	TIMESTAMP	TIME	TIMEZONE	CITY_NAME	LAT	LON	TEMP	FEELS_LIKE	TEMP_MIN	TEMP_MAX	PRESSURE	SEA_LEVEL	GRND_LEVEL	HUMIDITY	WIND_SPEED	WIND_DIRECTION	RAIN_1H	RAIN_3H	SNOW_1H	SNOW_3H	CLOUDS_ALL	WEATHER_ID	WEATHER_MAIN	WEATHER_DESCRIPTION	WEATHER_ICON
London	2019-08-04	UTC	+00:00 UTC	Sunderland	54.906869	-1.383801	18.818846154	19.246538462	17.25	20.403461538	1010			83.115384615	2.003846154	149.230769231	0.8275				67.115384615	712.269231	Thunderstorm	thunderstorm	11n
London	2019-08-10	UTC	+00:00 UTC	Sunderland	54.906869	-1.383801	16.884166667	16.932083333	15.637916667	18.3425	991.5			93.083333333	2.65	217.5					53.541666667	802.375000	Clouds	scattered clouds	04n
London	2019-07-15	UTC	+00:00 UTC	Liverpool	53.408371	-2.991573	18.159583333	16.647916667	16.146666667	19.932083333	1020.208333333			70.75	3.3375	202.5					57.375	802.625000	Clouds	scattered clouds	04n
London	2019-07-03	UTC	+00:00 UTC	Newcastle upon Tyne	54.978252	-1.61778	14.139583333	12.272083333	11.79125	16.654166667	1026.75			73.833333333	2.3875	175.416666667					26.083333333	801.250000	Clouds	sky is clear	04d
London	2019-06-12	UTC	+00:00 UTC	Nottingham	52.954783	-1.158109	11.256666667	9.530833333	10.0275	12.498333333	1009.875			94.916666667	2.74	150.208333333					69.166666667	803.000000	Clouds	scattered clouds	04n
London	2019-08-19	UTC	+00:00 UTC	Birmingham	52.486243	-1.890401	14.9544	12.5676	13.5256	16.2292	1011.44			74.44	3.564	228.8	0.3614285714				47.92	710.360000	Rain	scattered clouds	10d
London	2019-06-21	UTC	+00:00 UTC	Bradford	53.795984	-1.759398	13.338333333	10.622083333	11.342916667	15.245416667	1017.916666667			69.333333333	3.0425	255.25					28.541666667	801.416667	Clouds	sky is clear	04n
London	2019-08-14	UTC	+00:00 UTC	Greater London	51.430921	-0.09365	15.345416667	13.436666667	14.075833333	16.566666667	1012.25			94.458333333	4.7875	202.5	0.5042857143				65.208333333	714.541667	Rain	scattered clouds	10n
London	2019-06-07	UTC	+00:00 UTC	Greater Manchester	53.457595	-2.157838	11.650833333	9.177916667	9.954583333	13.135	1003.958333333			80.333333333	2.995833333	55.833333333	0.7971428571				35.916666667	700.791667	Rain	sky is clear	10n
London	2019-08-08	UTC	+00:00 UTC	Greater Manchester	53.457595	-2.157838	17.882083333	17.495833333	15.797083333	19.757916667	1007.125			74.458333333	1.866666667	91.25					34.458333333	801.500000	Clouds	sky is clear	04n
London	2019-08-23	UTC	+00:00 UTC	Greater Manchester	53.457595	-2.157838	18.837083333	19.161666667	16.98	20.596666667	1021.208333333			79.333333333	1.858333333	94.166666667					14.208333333	800.666667	Clouds	sky is clear	04d
London	2019-07-29	UTC	+00:00 UTC	Oxford	51.752021	-1.257726	18.5175	16.40125	16.740416667	19.999166667	1007.416666667			63.916666667	3.310833333	164.333333333					28.583333333	789.750000	Rain	sky is clear	09d
London	2019-08-12	UTC	+00:00 UTC	Oxford	51.752021	-1.257726	14.796666667	13.18625	13.1175	16.197083333	1013.75			75.125	2.369583333	266.333333333					43.666666667	778.750000	Rain	shower rain	09n
London	2019-07-17	UTC	+00:00 UTC	Wolverhampton	52.586973	-2.12882	17.729166667	16.708333333	15.750416667	19.577083333	1012.916666667			72.833333333	2.535833333	219.916666667	2.03				66.291666667	790.250000	Rain	scattered clouds	10n
London	2019-07-09	UTC	+00:00 UTC	Sheffield	53.381129	-1.470085	15.059166667	14.474166667	13.49	16.715833333	1020.708333333			90.458333333	2.458333333	235.833333333	0.25				66.041666667	790.166667	Rain	scattered clouds	10n
London	2019-06-19	UTC	+00:00 UTC	Sunderland	54.906869	-1.383801	13.62625	12.17625	11.809583333	15.458333333	1006.125			78.916666667	2.053333333	226.208333333					56.333333333	789.791667	Rain	sky is clear	10d
London	2019-06-23	UTC	+00:00 UTC	Sunderland	54.906869	-1.383801	14.08625	11.831666667	12.714583333	15.552083333	1019.541666667			76.125	3.195833333	97.916666667	0.15				63.583333333	790.125000	Rain	scattered clouds	10d
London	2019-06-11	UTC	+00:00 UTC	Liverpool	53.408371	-2.991573	10.23875	6.613333333	9.049166667	11.465833333	1015.708333333			86.75	4.554166667	313.75	1.069473684				84.166666667	563.750000	Rain	overcast clouds	10n
London	2019-06-27	UTC	+00:00 UTC	Liverpool	53.408371	-2.991573	17.304166667	14.809583333	15.349583333	19.153333333	1027.208333333			63.083333333	3.433333333	100.833333333					1.583333333	800.000000	Clear	sky is clear	01n
London	2019-07-18	UTC	+00:00 UTC	Liverpool	53.408371	-2.991573	16.93875	12.5025	15.4675	18.369166667	1006.541666667			75.166666667	7.395833333	260.833333333	0.5566666667				65.375	765.125000	Rain	scattered clouds	10n
London	2019-06-20	UTC	+00:00 UTC	Newcastle upon Tyne	54.978252	-1.61778	12.872083333	8.816666667	10.579166667	14.615	1007.875			73.583333333	5.102083333	216.666666667					30.416666667	801.500000	Clouds	scattered clouds	04n
London	2019-06-09	UTC	+00:00 UTC	Nottingham	52.954783	-1.158109	12.70125	10.165416667	11.08	14.147916667	1019.458333333			71.083333333	2.666666667	236.25					44.833333333	801.958333	Clouds	sky is clear	04n
London	2019-08-17	UTC	+00:00 UTC	Nottingham	52.954783	-1.158109	16.596666667	13.530416667	15.115416667	17.934583333	1001.25			69.583333333	4.679166667	232.5					44.333333333	802.125000	Clouds	scattered clouds	04n
London	2019-07-16	UTC	+00:00 UTC	Oxford	51.752021	-1.257726	18.554166667	17.637916667	16.939583333	20.062916667	1018.166666667			65.416666667	1.672083333	149.625					41.833333333	802.041667	Clouds	sky is clear	04n
London	2019-07-17	UTC	+00:00 UTC	Birmingham	52.486243	-1.890401	18.30875	17.33625	16.32125	19.990833333	1012.958333333			69.083333333	2.341666667	168.291666667	0.22				55.166666667	789.750000	Rain	sky is clear	10d
London	2019-06-23	UTC	+00:00 UTC	Greater London	51.430921	-0.09365	18.190833333	17.945	16.449583333	19.58875	1009.291666667			79	2.420833333	78.75					83.666666667	803.541667	Clouds	sky is clear	04n
London	2019-06-17	UTC	+00:00 UTC	Greater London	51.430921	-0.09365	16.390833333	13.98125	14.586666667	18.156666667	1011.333333333			75.25	4.208333333	216.666666667					52.958333333	802.291667	Clouds	sky is clear	04d
London	2019-06-25	UTC	+00:00 UTC	Greater Manchester	53.457595	-2.157838	15.504583333	14.195416667	13.158333333	17.607083333	1020			88.125	3.466666667	104.166666667	0.55375				65.958333333	702.041667	Rain	sky is clear	10d
London	2019-08-31	UTC	+00:00 UTC	Wolverhampton	52.586973	-2.12882	15.4925	12.634166667	13.93625	17.08625	1010.041666667			75.291666667	4.591666667	220	0.51				45.916666667	789.500000	Rain	scattered clouds	10d
London	2019-07-28	UTC	+00:00 UTC	Sheffield	53.381129	-1.470085	15.1725	14.428333333	13.013333333	17.283333333	1005.5			99.041666667	3.391666667	307.5	2.36				80	677.333333	Rain	scattered clouds	10n
London	2019-08-02	UTC	+00:00 UTC	Sheffield	53.381129	-1.470085	17.69375	16.64	15.584166667	19.499583333	1021.208333333			82.791666667	3.5875	93.333333333					70.25	803.083333	Clouds	scattered clouds	04n
London	2019-08-04	UTC	+00:00 UTC	Sheffield	53.381129	-1.470085	19.4725	18.995	17.6225	21.18875	1013.041666667			80.958333333	3.566666667	174.166666667	0.25				46.958333333	789.541667	Rain	scattered clouds	10n
London	2019-08-11	UTC	+00:00 UTC	Sheffield	53.381129	-1.470085	14.84875	12.294166667	12.49375	16.977083333	1007.25			88.583333333	4.9875	265.416666667	0.25				55.833333333	789.875000	Rain	scattered clouds	10n
London	2019-08-27	UTC	+00:00 UTC	Sheffield	53.381129	-1.470085	20.1025	21.53375	17.447916667	22.771666667	1014.916666667			83.5	1.425	173.75	2.67				40.833333333	789.375000	Rain	scattered clouds	10d
London	2019-08-27	UTC	+00:00 UTC	Sunderland	54.906869	-1.383801	18.28125	18.905416667	16.06	20.54875	1013.25			87.291666667	1.916666667	185					45.375	798.041667	MUTC	scattered clouds	50n
London	2019-06-16	UTC	+00:00 UTC	Newcastle upon Tyne	54.978252	-1.61778	12.5475	9.850416667	10.114166667	14.530833333	1010.208333333			78.75	3.48375	192.5					27.833333333	752.791667	Rain	sky is clear	10d
London	2019-08-05	UTC	+00:00 UTC	Newcastle upon Tyne	54.978252	-1.61778	17.084166667	15.601666667	14.6625	18.873333333	1004.375			80.791666667	3.666666667	189.166666667					25.791666667	777.833333	Rain	scattered clouds	09n
London	2019-06-06	UTC	+00:00 UTC	Oxford	51.752021	-1.257726	12.898333333	9.226666667	11.106666667	14.4625	1008.75			66.833333333	4.010416667	194.166666667					33.5	801.500000	Clouds	sky is clear	04n
London	2019-06-23	UTC	+00:00 UTC	Birmingham	52.486243	-1.890401	16.365833333	14.553333333	14.835833333	17.974583333	1017.208333333			76.875	3.675	79.583333333	0.39				68.458333333	741.458333	Rain	scattered clouds	10d
London	2019-07-06	UTC	+00:00 UTC	Greater London	51.430921	-0.09365	19.199583333	18.552083333	17.449166667	21.139166667	1013.125			69.708333333	2.490416667	165.041666667	0.38				50.083333333	776.958333	Rain	sky is clear	10n
London	2019-06-10	UTC	+00:00 UTC	Greater Manchester	53.457595	-2.157838	11.347083333	8.605416667	9.0725	13.393333333	1017.291666667			78.291666667	3.075	80.416666667	0.5416666667				32.541666667	715.833333	Rain	sky is clear	50n
London	2019-07-27	UTC	+00:00 UTC	Greater Manchester	53.457595	-2.157838	15.81125	15.12375	14.31375	17.06	1006.875			92.541666667	3.0875	284.166666667	0.9216666667				59.125	651.125000	Rain	sky is clear	10n
London	2019-08-29	UTC	+00:00 UTC	Leeds	53.800755	-1.549077	14.8025	11.369583333	13.097916667	16.277916667	1015.75			75.041666667	5.0625	232.083333333					36.666666667	801.708333	Clouds	sky is clear	04n
London	2019-08-11	UTC	+00:00 UTC	Wolverhampton	52.586973	-2.12882	15.627083333	13.510833333	13.83875	17.254166667	1008.333333333			79.791666667	3.975	239.583333333	1.335				49.291666667	777.083333	Rain	scattered clouds	10d
London	2019-06-15	UTC	+00:00 UTC	Sheffield	53.381129	-1.470085	12.40125	9.682083333	10.5125	14.19	1010.291666667			84.166666667	3.866666667	195.833333333	1.014285714				56.958333333	714.250000	Rain	scattered clouds	10n
London	2019-08-05	UTC	+00:00 UTC	Sheffield	53.381129	-1.470085	17.71875	15.777916667	15.892083333	19.514166667	1007.875			74.708333333	4.079166667	227.916666667					50.208333333	802.250000	Clouds	scattered clouds	04n
London	2019-06-01	UTC	+00:00 UTC	Sunderland	54.906869	-1.383801	14.325416667	13.572083333	12.48625	16.231666667	1014.875			85.416666667	1.925416667	238.333333333	0.25				52.166666667	777.166667	Rain	scattered clouds	10d
London	2019-06-24	UTC	+00:00 UTC	Liverpool	53.408371	-2.991573	17.721666667	17.309583333	16.160833333	19.092916667	1014			85.458333333	3.008333333	184.583333333	0.25				63.125	790.125000	Rain	scattered clouds	10n
London	2019-07-11	UTC	+00:00 UTC	Liverpool	53.408371	-2.991573	17.55125	15.571666667	15.59	19.51875	1009.208333333			82.916666667	4.958333333	252.083333333	0.725				52.208333333	777.125000	Rain	scattered clouds	10d
London	2019-06-07	UTC	+00:00 UTC	Newcastle upon Tyne	54.978252	-1.61778	11.655	9.16125	9.677083333	13.5225	1006.958333333			84.833333333	3.23625	93.333333333					55.291666667	714.958333	Rain	sky is clear	10n
London	2019-07-22	UTC	+00:00 UTC	Oxford	51.752021	-1.257726	21.239583333	20.108333333	19.530416667	22.76875	1020.416666667			75.916666667	4.8125	222.916666667					55.666666667	802.375000	Clouds	sky is clear	04n
London	2019-08-25	UTC	+00:00 UTC	Liverpool	53.408371	-2.991573	20.361666667	19.375416667	17.234166667	23.384166667	1015.625			70.541666667	3.691666667	198.75					36.833333333	801.625000	Clouds	sky is clear	04n
London	2019-08-01	UTC	+00:00 UTC	Greater London	51.430921	-0.09365	19.419166667	18.99875	17.36125	21.260416667	1016.583333333			72.875	2.529166667	247.083333333					55.208333333	802.416667	Clouds	sky is clear	04n
London	2019-08-23	UTC	+00:00 UTC	Greater London	51.430921	-0.09365	19.524166667	19.99875	17.28625	21.679583333	1023.375			76.958333333	1.677083333	172.75					29.541666667	801.333333	Clouds	sky is clear	04n
London	2019-08-12	UTC	+00:00 UTC	Greater Manchester	53.457595	-2.157838	12.942916667	10.3875	10.851666667	15.050416667	1012.833333333			75.791666667	3.141666667	237.083333333	0.38				24.291666667	751.791667	Rain	sky is clear	10d
London	2019-08-17	UTC	+00:00 UTC	Greater Manchester	53.457595	-2.157838	15.879166667	12.697916667	14.014583333	17.574166667	1000.041666667			71.625	4.816666667	217.5	0.25				15.416666667	752.083333	Rain	sky is clear	10d
London	2019-08-02	UTC	+00:00 UTC	Leeds	53.800755	-1.549077	17.592083333	16.778333333	15.732083333	19.2375	1020.5			80.291666667	3.016666667	91.25					37.916666667	790.083333	Rain	scattered clouds	09d
London	2019-08-07	UTC	+00:00 UTC	Leeds	53.800755	-1.549077	16.37875	13.4	14.44	18.04375	1002.708333333			80.208333333	5.529166667	254.166666667	0.57				39.583333333	670.208333	Rain	shower rain	10n
London	2019-06-07	UTC	+00:00 UTC	Wolverhampton	52.586973	-2.12882	11.315416667	8.932916667	9.805416667	12.828333333	1003			89.708333333	3.401666667	147.291666667	1.444166667				70.916666667	652.458333	Rain	scattered clouds	10n
London	2019-06-22	UTC	+00:00 UTC	Wolverhampton	52.586973	-2.12882	15.92125	13.793333333	14.304166667	17.58125	1019.833333333			65.208333333	2.620833333	211.666666667	0.25				48.333333333	789.625000	Rain	sky is clear	10d
London	2019-07-04	UTC	+00:00 UTC	Wolverhampton	52.586973	-2.12882	17.452916667	16.317083333	15.323333333	19.50875	1024.458333333			68	2.027916667	262.875					51.5	802.166667	Clouds	sky is clear	04n
London	2019-07-30	UTC	+00:00 UTC	Sunderland	54.906869	-1.383801	16.630416667	16.136666667	14.88375	18.715833333	1005.541666667			93.5	3.341666667	72					64.791666667	802.875000	Clouds	scattered clouds	04n
London	2019-08-16	UTC	+00:00 UTC	Sunderland	54.906869	-1.383801	14.4175	13.65125	13.229166667	15.79	1002.166666667			91.541666667	2.4875	171.666666667					67	802.833333	Clouds	scattered clouds	04n
London	2019-07-14	UTC	+00:00 UTC	Liverpool	53.408371	-2.991573	16.860833333	15.917916667	14.977083333	18.636666667	1021.791666667			79.791666667	2.8375	200.833333333					62.541666667	802.708333	Clouds	scattered clouds	04n
London	2019-08-14	UTC	+00:00 UTC	Liverpool	53.408371	-2.991573	15.211666667	12.714583333	14.1675	16.38625	1007.541666667			90.666666667	5.275	182.5	0.89				59.083333333	777.416667	Rain	scattered clouds	10n
London	2019-08-16	UTC	+00:00 UTC	Liverpool	53.408371	-2.991573	15.4525	11.92875	14.52625	16.64875	1003.25			88.083333333	6.620833333	177.5	1.230769231				63.25	639.000000	Rain	scattered clouds	10n
London	2019-08-15	UTC	+00:00 UTC	Newcastle upon Tyne	54.978252	-1.61778	15.075416667	11.627916667	13.265833333	16.787916667	1006.041666667			80.291666667	5.6	244.583333333					41.541666667	790.083333	Rain	sky is clear	09n
London	2019-08-28	UTC	+00:00 UTC	Newcastle upon Tyne	54.978252	-1.61778	15.085416667	14.02125	12.883333333	17.074583333	1009.833333333			90.625	3.133333333	194.166666667	0.5525				57.625	704.750000	Rain	sky is clear	10n
London	2019-06-18	UTC	+00:00 UTC	Nottingham	52.954783	-1.158109	15.061666667	13.94125	13.726666667	16.225833333	1012.791666667			77.541666667	2.06375	204.625					62.458333333	802.708333	Clouds	scattered clouds	04n
London	2019-07-02	UTC	+00:00 UTC	Nottingham	52.954783	-1.158109	14.607916667	11.919583333	12.295416667	16.48875	1024.75			64.333333333	3.016666667	306.666666667					44.375	802.125000	Clouds	sky is clear	04d
London	2019-08-29	UTC	+00:00 UTC	Birmingham	52.486243	-1.890401	14.655833333	12.80875	13.272083333	16.02875	1017.666666667			80.75	3.158333333	184.166666667	0.25				54.833333333	784.833333	Rain	scattered clouds	50n
London	2019-07-22	UTC	+00:00 UTC	Greater Manchester	53.457595	-2.157838	21.102083333	19.279166667	19.17375	22.87625	1017			74.041666667	5.525	206.25	0.25				52.541666667	789.750000	Rain	sky is clear	10n
London	2019-08-09	UTC	+00:00 UTC	Leeds	53.800755	-1.549077	17.744193548	16.089354839	16.048387097	19.559677419	998.290322581			90.258064516	5.235483871	140	1.33				64.806451613	636.548387	Thunderstorm	thunderstorm with rain	50n
