COUNTRY	TIMESTAMP	TIME	TIMEZONE	CITY_NAME	LAT	LON	TEMP	FEELS_LIKE	TEMP_MIN	TEMP_MAX	PRESSURE	SEA_LEVEL	GRND_LEVEL	HUMIDITY	WIND_SPEED	WIND_DIRECTION	RAIN_1H	RAIN_3H	SNOW_1H	SNOW_3H	CLOUDS_ALL	WEATHER_ID	WEATHER_MAIN	WEATHER_DESCRIPTION	WEATHER_ICON
USA	2020-07-12	EST	-05:00 UTC	Cambridge	52.586973	-2.12882	18.592916667	17.210416667	17.777916667	19.459166667	1019.208333333			68.958333333	3.0375	153.333333333					18.583333333	797.583333	Haze	sky is clear	50d
USA	2020-08-17	EST	-05:00 UTC	Dallas	51.752021	-1.257726	12.625416667	10.10625	11.80375	13.39625	1002.458333333			89.958333333	4.107083333	193.25					60.625	737.750000	Rain	scattered clouds	50n
USA	2020-08-29	EST	-05:00 UTC	Chicago	54.906869	-1.383801	14.815833333	12.582916667	13.340833333	16.172083333	1018.375			75.208333333	3.4	217.5					40.125	789.333333	Rain	sky is clear	10d
USA	2020-06-05	EST	-05:00 UTC	Austin	52.486243	-1.890401	10.03625	7.366666667	9.294166667	10.846666667	999.958333333			80.5	2.704166667	135	0.715				56	714.000000	Rain	sky is clear	10n
USA	2020-07-19	EST	-05:00 UTC	Austin	52.486243	-1.890401	18.300416667	17.437916667	17.382083333	19.224583333	1008.833333333			82.333333333	3.6125	187.5					61.666666667	761.500000	Rain	sky is clear	50n
USA	2020-07-20	EST	-05:00 UTC	Washington	53.795984	-1.759398	17.003333333	14.116666667	15.520416667	18.355416667	1002.541666667			82.125	5.879166667	232.916666667	0.41				63.791666667	670.708333	Rain	shower rain	10n
USA	2020-07-04	EST	-05:00 UTC	Las Vegas	54.978252	-1.61778	16.800833333	14.84	14.416666667	18.348333333	1006.458333333			63.875	2.779166667	232.083333333	0.41				41.833333333	789.375000	Rain	scattered clouds	10d
USA	2020-07-09	EST	-05:00 UTC	New York	52.954783	-1.158109	18.8525	18.015	17.579166667	20.13125	1029.541666667			74.208333333	3.010833333	74.333333333					64.5	802.875000	Clouds	scattered clouds	04n
USA	2020-07-01	EST	-05:00 UTC	Boston	51.430921	-0.09365	16.585	14.685416667	15.515833333	17.554583333	1015.75			79.458333333	4.070833333	228.75	0.252				47.416666667	655.208333	Rain	scattered clouds	10n
USA	2020-07-29	EST	-05:00 UTC	Boston	51.430921	-0.09365	19.503333333	16.627083333	17.905	20.924166667	1020.208333333			58.708333333	4.175	62.5					48.875	756.875000	Haze	sky is clear	50d
USA	2020-07-24	EST	-05:00 UTC	Leeds	53.800755	-1.549077	19.504166667	15.741666667	17.99125	20.965416667	1021.416666667			63.333333333	6.233333333	276.25					9.583333333	800.333333	Clouds	sky is clear	04n
USA	2020-07-08	EST	-05:00 UTC	Seattle	53.408371	-2.991573	19.160416667	19.29125	17.297083333	21.012916667	1030.208333333			80.958333333	2.570833333	237.375					58.458333333	802.541667	Clouds	sky is clear	04n
USA	2020-08-01	EST	-05:00 UTC	Seattle	53.408371	-2.991573	19.28125	19.898333333	16.466666667	22.427916667	1014.291666667			88.125	2.719583333	187.375	0.18				19.958333333	762.458333	Rain	sky is clear	50d
USA	2020-06-12	EST	-05:00 UTC	Cambridge	52.586973	-2.12882	12.14	11.292916667	11.404166667	12.915416667	1021.625			87.125	1.285833333	201.25	0.17				66.291666667	744.125000	Rain	overcast clouds	50d
USA	2020-06-27	EST	-05:00 UTC	Cambridge	52.586973	-2.12882	14.3	12.446153846	13.521538462	15.294615385	998.807692308			86.807692308	3.6	240.384615385					69.615384615	633.500000	Rain	rain and drizzle	50n
USA	2020-07-19	EST	-05:00 UTC	Cambridge	52.586973	-2.12882	17.848	16.1932	16.9876	18.676	1008.64			77.52	4.0204	180					73.48	734.800000	Rain	sky is clear	10n
USA	2020-08-14	EST	-05:00 UTC	Cambridge	52.586973	-2.12882	15.897083333	12.413333333	14.96625	16.782083333	1001.708333333			73.458333333	5.445833333	246.25					53	777.041667	Rain	scattered clouds	10n
USA	2020-06-18	EST	-05:00 UTC	Dallas	51.752021	-1.257726	15.535416667	13.9775	14.5575	16.52125	1025.666666667			66.708333333	1.857916667	196.583333333					24.833333333	798.708333	Fog	sky is clear	50d
USA	2020-08-23	EST	-05:00 UTC	Dallas	51.752021	-1.257726	15.784583333	12.245	14.920833333	16.649583333	1018.625			63.666666667	4.608333333	88.75					56.166666667	777.125000	Rain	scattered clouds	10n
USA	2020-08-26	EST	-05:00 UTC	Dallas	51.752021	-1.257726	17.64625	15.651666667	16.848333333	18.42375	1011.041666667			76.75	4.358333333	232.916666667					62.666666667	799.166667	Haze	sky is clear	50n
USA	2020-08-30	EST	-05:00 UTC	Dallas	51.752021	-1.257726	16.67375	15.067916667	15.88	17.46125	1019.875			66.833333333	2.3425	307.5					53.833333333	795.500000	Haze	sky is clear	50n
USA	2020-08-02	EST	-05:00 UTC	Miami	53.381129	-1.470085	22.476666667	21.69	21.042083333	23.728333333	1012.625			61.125	2.607916667	123.791666667					29.416666667	767.291667	Rain	sky is clear	50n
USA	2020-07-04	EST	-05:00 UTC	Austin	52.486243	-1.890401	17.32125	16.440833333	16.52625	18.09	1007.916666667			80.75	2.95	184.166666667	0.2				70.083333333	765.791667	Rain	scattered clouds	10d
USA	2020-07-12	EST	-05:00 UTC	Austin	52.486243	-1.890401	18.554166667	16.999583333	17.707916667	19.417083333	1019.166666667			72.458333333	3.620833333	38.333333333					25.708333333	801.125000	Clouds	sky is clear	04d
USA	2020-07-30	EST	-05:00 UTC	Washington	53.795984	-1.759398	17.551666667	16.865	15.744583333	19.405416667	1018.583333333			76.041666667	2.35625	59.208333333					41.458333333	779.583333	Haze	sky is clear	50n
USA	2020-08-28	EST	-05:00 UTC	Washington	53.795984	-1.759398	16.354583333	14.015	14.62625	17.829166667	1022.666666667			74.208333333	3.995833333	266.25					32.791666667	798.083333	Haze	sky is clear	50d
USA	2020-08-12	EST	-05:00 UTC	Los Angeles	53.457595	-2.157838	14.51875	13.445416667	12.4175	15.870833333	1019.333333333			80.083333333	2.020833333	98.333333333					77.5	721.125000	Rain	overcast clouds	50n
USA	2020-07-07	EST	-05:00 UTC	Seattle	53.408371	-2.991573	17.67625	16.47	16.488333333	18.75125	1024.083333333			80.166666667	3.61375	249.25					83.791666667	803.458333	Clouds	overcast clouds	04n
USA	2020-07-06	EST	-05:00 UTC	Cambridge	52.586973	-2.12882	18.39125	18.4375	17.137083333	19.68375	1015.5			80.666666667	2.168333333	277.833333333					41.583333333	790.041667	Haze	scattered clouds	50n
USA	2020-08-13	EST	-05:00 UTC	Dallas	51.752021	-1.257726	16.407083333	14.467916667	15.633333333	17.095416667	1012.5			78.458333333	3.8925	200.291666667	0.505				81.041666667	704.500000	Rain	overcast clouds	50d
USA	2020-07-03	EST	-05:00 UTC	Miami	53.381129	-1.470085	18.16625	17.23375	17.004166667	18.9475	1005.875			78.708333333	3.290416667	184.458333333	0.7633333333				80.166666667	696.666667	Rain	scattered clouds	50d
USA	2020-06-11	EST	-05:00 UTC	Chicago	54.906869	-1.383801	10.073333333	5.113333333	9.183333333	11.039583333	1026.25			82.125	6.145833333	340.833333333					72.666666667	636.916667	Rain	scattered clouds	10n
USA	2020-06-26	EST	-05:00 UTC	Chicago	54.906869	-1.383801	14.290833333	10.602916667	12.276666667	16.511666667	1008.25			73.666666667	5.233333333	140.833333333					29.333333333	801.333333	Clouds	sky is clear	04n
USA	2020-07-19	EST	-05:00 UTC	Chicago	54.906869	-1.383801	18.337083333	17.473333333	17.133333333	19.494583333	1006.458333333			73.833333333	2.741666667	182.5	0.26				51.083333333	726.791667	Rain	scattered clouds	10n
USA	2020-07-24	EST	-05:00 UTC	Chicago	54.906869	-1.383801	18.758333333	16.063333333	17.216666667	20.323333333	1019.375			70.625	5.35	252.916666667					20.5	801.041667	Clouds	sky is clear	04d
USA	2020-07-17	EST	-05:00 UTC	Austin	52.486243	-1.890401	17.582916667	15.092916667	16.669583333	18.416666667	1016.708333333			66.75	4.054166667	228.333333333					50.125	802.250000	Clouds	scattered clouds	04n
USA	2020-06-06	EST	-05:00 UTC	New York	52.954783	-1.158109	11.23875	9.635416667	10.3	12.242083333	1003			83.333333333	1.77125	227.791666667	0.5255555556				52.291666667	677.041667	Rain	sky is clear	10n
USA	2020-06-24	EST	-05:00 UTC	New York	52.954783	-1.158109	14.740416667	13.539166667	13.63875	15.862916667	1026			74.583333333	1.775	72.083333333					85.291666667	803.541667	Clouds	scattered clouds	04n
USA	2020-07-27	EST	-05:00 UTC	New York	52.954783	-1.158109	14.3275	10.509583333	13.570833333	15.035416667	1026.25			67.583333333	4.658333333	50.833333333					18.625	800.875000	Clouds	sky is clear	04n
USA	2020-08-24	EST	-05:00 UTC	New York	52.954783	-1.158109	14.561666667	10.83	14.010416667	15.244583333	1018.541666667			76.458333333	5.525	77.083333333					99.958333333	804.000000	Clouds	overcast clouds	04n
USA	2020-08-10	EST	-05:00 UTC	Leeds	53.800755	-1.549077	12.825	10.07875	11.884583333	13.84625	1014.583333333			71.458333333	3.116666667	199.166666667	0.12				45.458333333	701.083333	Rain	scattered clouds	10n
USA	2020-08-03	EST	-05:00 UTC	Seattle	53.408371	-2.991573	18.5775	19.735833333	17.333333333	19.765416667	1010.541666667			95.291666667	2.227083333	153.166666667	0.184				90.458333333	673.750000	Rain	scattered clouds	50d
USA	2020-07-19	EST	-05:00 UTC	Seattle	53.408371	-2.991573	17.57375	15.861666667	16.466666667	18.740833333	1007			83.875	4.658333333	183.75	0.33125				68.791666667	676.541667	Rain	scattered clouds	10n
USA	2020-06-26	EST	-05:00 UTC	Cambridge	52.586973	-2.12882	16.994166667	14.095833333	15.73125	18.260416667	1006.875			69	4.604166667	128.333333333	0.19				53.458333333	740.583333	Rain	sky is clear	50n
USA	2020-06-27	EST	-05:00 UTC	Chicago	54.906869	-1.383801	13.7	11.903333333	12.591666667	15.05375	996.708333333			88.666666667	3.416666667	205.416666667					50.833333333	630.375000	Rain	scattered clouds	10n
USA	2020-08-08	EST	-05:00 UTC	Chicago	54.906869	-1.383801	14.626666667	10.024166667	13.545833333	15.850416667	1004.333333333			79.75	7.104166667	154.583333333					60.625	790.958333	Rain	scattered clouds	09d
USA	2020-06-15	EST	-05:00 UTC	Austin	52.486243	-1.890401	16.785	15.893333333	15.798333333	17.679583333	1026.083333333			75.5	2.2625	166.291666667					54.166666667	802.333333	Clouds	overcast clouds	04n
USA	2020-08-14	EST	-05:00 UTC	Austin	52.486243	-1.890401	15.983333333	13.48	15.1525	16.83	1001.666666667			76.208333333	4.2875	254.583333333					53.791666667	778.791667	Rain	scattered clouds	09d
USA	2020-08-08	EST	-05:00 UTC	Washington	53.795984	-1.759398	15.315833333	11.782916667	14.189166667	16.32375	1002.375			79.708333333	5.825	32.916666667					73.958333333	803.000000	Clouds	scattered clouds	04n
USA	2020-06-30	EST	-05:00 UTC	Washington	53.795984	-1.759398	13.767083333	9.499583333	12.477083333	14.966666667	1014.958333333			68.583333333	5.416666667	257.083333333					67.416666667	778.375000	Rain	scattered clouds	10d
USA	2020-08-27	EST	-05:00 UTC	Washington	53.795984	-1.759398	16.6525	12.97125	14.85	17.9	1016.375			72.791666667	5.958333333	262.5					32.958333333	801.541667	Clouds	scattered clouds	04n
USA	2020-06-13	EST	-05:00 UTC	New York	52.954783	-1.158109	14.074583333	12.619583333	13.104583333	15.024583333	1022.958333333			73.833333333	1.787083333	267.375					69.625	802.916667	Clouds	sky is clear	04n
USA	2020-06-19	EST	-05:00 UTC	New York	52.954783	-1.158109	15.68625	13.458333333	14.964166667	16.6775	1018.666666667			79.75	4.122916667	232.166666667	0.3066666667				85.416666667	752.833333	Rain	sky is clear	10n
USA	2020-08-26	EST	-05:00 UTC	New York	52.954783	-1.158109	17.552916667	16.039166667	16.893333333	18.274166667	1009.041666667			82.333333333	4.1625	237.916666667	0.19				66.458333333	739.750000	Rain	scattered clouds	50d
USA	2020-07-14	EST	-05:00 UTC	New York	52.954783	-1.158109	14.022916667	11.13375	12.954166667	15.24	1008.083333333			70.875	3.704166667	250.416666667					58.166666667	802.458333	Clouds	sky is clear	04n
USA	2020-07-29	EST	-05:00 UTC	New York	52.954783	-1.158109	17.460833333	14.914583333	16.162916667	18.656666667	1022			63.833333333	3.741666667	63.75					38	801.916667	Clouds	sky is clear	04n
